,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
247,Sucre,InSample,Colombia & GT,Colombia & GT by Symptom,0.5800307512434033,False,1
248,Tachira,OOS,Colombia & GT by State,Colombia & GT by Symptom,0.3183215975530949,False,1
249,Tachira,InSample,Colombia & GT by State,Colombia & GT by Symptom,0.7960542605234009,False,1
250,Total,OOS,Colombia & GT,Colombia & GT by Symptom,0.4344957457976749,False,1
251,Total,InSample,Colombia & GT,Colombia & GT by Symptom,0.8120157322431105,False,1
252,Trujillo,OOS,Colombia & GT,Colombia & GT by Symptom,-0.13511311663570558,False,1
253,Trujillo,InSample,Colombia & GT,Colombia & GT by Symptom,0.5511987583323191,False,1
254,Vargas,OOS,Colombia & GT,Colombia & GT by Symptom,0.09585667288478072,False,1
255,Vargas,InSample,Colombia & GT,Colombia & GT by Symptom,0.5990914382791399,False,1
256,Yaracuy,OOS,Colombia & GT,Colombia & GT by Symptom,0.17293388687318936,False,1
257,Yaracuy,InSample,Colombia & GT,Colombia & GT by Symptom,0.7019408501481348,False,1
258,Zulia,OOS,Colombia & GT,Colombia & GT by Symptom,0.2820880386229965,False,1
259,Zulia,InSample,Colombia & GT,Colombia & GT by Symptom,0.4511131841146488,False,1
260,Amazonas,OOS,Colombia & GT by State,Dengue GT CO,0.02951705597966059,False,1
261,Amazonas,InSample,Colombia & GT by State,Dengue GT CO,0.5172411366737132,False,1
262,Anzoategui,OOS,Colombia & GT,Dengue GT CO,-3.02738440441234,False,1
263,Anzoategui,InSample,Colombia & GT,Dengue GT CO,0.6814167413812687,False,1
264,Apure,OOS,Colombia & GT,Dengue GT CO,-2.3350447821637257,False,1
265,Apure,InSample,Colombia & GT,Dengue GT CO,0.5937440253734623,False,1
266,Aragua,OOS,Colombia & GT by State,Dengue GT CO,-4.080648185287395,False,1
267,Aragua,InSample,Colombia & GT by State,Dengue GT CO,0.5224028135752846,False,1
268,Barinas,OOS,Colombia Border & GT,Dengue GT CO,0.21003054668931864,False,1
